,title,link,summary,published,tags,category,credit,source,lemmatized_texts,audio
46,"‚S těmi, co kapitulují, nevyjednáváme.‘ Oslabený Tálibán se chtěl roku 2001 vzdát, USA jednání odmítly",https://www.lidovky.cz/svet/afghanistan-taliban-usa-kapitulace.A210823_154524_ln_zahranici_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Afghánské radikální hutí Tálibán bylo v roce 2001 připraveno kapitulovat, ale Spojené státy neměly tehdy o dohodu zájem. Po dvaceti letech má Tálibán v rukou všechny karty a USA s ním musely uzavřít dohodu, která je v jeho prospěch, píše list The New York Times.",2021-08-23 13:45:00,['Události - Svět'],Zprávy ze světa,Shamil Zhumatov Reuters,lidovky.cz,"‚ s ten , co kapitulovat , vyjednávat . ‘ oslabený Tálibán se chtít rok 2001 vzdát , USA jednání odmítnout afghánský radikální huť Tálibán být v rok 2001 připravit kapitulovat , ale spojený stát mít tehdy o dohoda zájem . po dvacet rok mít Tálibán v ruka všechen karta a USA s on muset uzavřít dohoda , který být v jeho prospěch , psát list the New York Times .",test
47,Tálibán hlásí znovudobytí vzpurných okresů. Obklíčil také dosud nezdolný Pandžšír,https://www.lidovky.cz/svet/afghanistan-taliban-pandzsir.A210823_154248_ln_zahranici_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Islamistické hnutí Tálibán oznámilo, že se znovu zmocnilo tří okresů na severu Afghánistánu, které minulý týden dobyly místní milice. Bojovníci Tálibánu prý také obklíčili síly odporu, které se shromáždily v severoafghánském údolí Pandžšír. Představitel těchto sil Ahmad Masúd o víkendu uvedl, že se vzbouřenci v Pandžšíru nevzdají Tálibánu bez boje.",2021-08-23 13:42:00,['Události - Svět'],Zprávy ze světa,Profimedia.cz,lidovky.cz,"Tálibán hlásit znovudobytí vzpurný okres . obklíčit také dosud zdolný Pandžšír islamistický hnutí Tálibán oznámit , že se znovu zmocnit tři okres na sever Afghánistán , který minulý týden dobýt místní milice . bojovník Tálibán prý také obklíčit síla odpor , který se shromáždit v severoafghánský údolí Pandžšír . představitel tento síla Ahmad Masúd o víkend uvést , že se vzbouřenec v Pandžšír vzdát Tálibán bez boj .",test
48,Německé volby naznačují napínavý souboj. Sociální demokraté se dotáhli na dosud vedoucí blok CDU/CSU,https://www.lidovky.cz/svet/nemecke-volby-naznacuji-napinavy-trojboj-socialni-demokrate-se-dotahli-na-dosud-vedouci-blok-cdu-csu.A210823_091250_ln_zahranici_vag#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,Za pět týdnů rozhodnou voliči v Německu o příštím složení parlamentu a tím nepřímo i o budoucí vládě. Oproti minulosti ještě ale nebyly šance na vítězství nikdy tak vyrovnané jako letos.,2021-08-23 11:01:00,['Události - Svět'],Zprávy ze světa,Reuters,lidovky.cz,německý volba naznačovat napínavý souboj . sociální demokrat se dotáhnout na dosud vedoucí blok CDU / CSU za pět týden rozhodnout volič v Německo o příští složení parlament a ten přímo i o budoucí vláda . oproti minulost ještě ale být šance na vítězství nikdy tak vyrovnaný jako letos .,test
49,Neznámí útočníci stříleli na vojáky u brány kábulského letiště. Zemřel afghánský strážce,https://www.lidovky.cz/svet/afghanistan-kabul-letiste-strazce-umrti-utocnici-vojaci.A210823_080325_ln_zahranici_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Na letišti v Kábulu pokračuje za dramatických okolností evakuace cizinců i Afghánců. Jde o závod s časem, neboť Tálibán, který Afghánistán předminulý víkend po dvaceti letech opět ovládl, odmítl prodloužení termínu evakuace do září. U severní brány letiště zahynul afghánský strážce, další tři lidé jsou zranění. Vojáky, mezi nimiž byli Němci a Američané, napadli neznámí útočníci.",2021-08-23 14:18:00,['Události - Svět'],Zprávy ze světa,Reuters,lidovky.cz,"známý útočník střílet na voják u brána kábulský letiště . zemřít afghánský strážce na letiště v Kábul pokračovat za dramatický okolnost evakuace cizinec i Afghánec . jít o závod s čas , neboť Tálibán , který Afghánistán předminulý víkend po dvacet rok opět ovládnout , odmítnout prodloužení termín evakuace do září . u severní brána letiště zahynout afghánský strážce , další tři člověk být zraněný . voják , mezi jenž být Němec a Američan , napadnout známý útočník .",test
50,Zločinecké gangy na Haiti pomohou lidem postiženým zemětřesením. Jejich alianci vede bývalý policista,https://www.lidovky.cz/svet/skupina-gangu-haiti-pomoc-lidem-zemetreseni.A210823_072134_ln_zahranici_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Lídr jedné z nejmocnějších zločineckých skupin na Haiti v neděli vyzval k pomoci lidem postiženým silným zemětřesením, které zemi zasáhlo minulý týden. Tento krok by mohl zlepšit dopravu humanitární pomoci, kterou dosud ztěžovaly ozbrojené gangy vládnoucí v některých oblastech chudé karibské země.",2021-08-23 05:21:34,['Události - Svět'],Zprávy ze světa,Reuters,lidovky.cz,"zločinecký gang na Haiti pomoci člověk postižený zemětřesení . jeho aliance vést bývalý policista lídr jeden z mocný zločinecký skupina na Haiti v neděle vyzvat k pomoc člověk postižený silný zemětřesení , který země zasáhnout minulý týden . tento krok být moci zlepšit doprava humanitární pomoc , který dosud ztěžovat ozbrojený gang vládnoucí v některý oblast chudý karibský země .",test
51,"Uznání Tálibánu jako oficiální vlády není tabu. Jde o nerostné bohatství, humanitární projekty i vliv",https://www.lidovky.cz/svet/uznani-talibanu-jako-oficialni-vlady-neni-tabu-jde-o-nerostne-bohatstvi-i-humanitarni-projekty.A210822_164146_ln_zahranici_rkj#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Mocnosti se při hodnocení Tálibánu a úvahách o oficiálním uznání jeho vlády budou muset rozhodnout, nakolik se držet ideálů a ideologie a do jaké míry se řídit pragmatickými zájmy nejen vlastními, ale i samotných Afghánců.",2021-08-23 03:00:00,['Události - Svět'],Zprávy ze světa,AP,lidovky.cz,"uznání Tálibán jako oficiální vláda být tabu . jít o nerostný bohatství , humanitární projekt i vliv mocnost se při hodnocení Tálibán a úvaha o oficiální uznání jeho vláda být muset rozhodnout , nakolik se držet ideál a ideologie a do jaký míra se řídit pragmatický zájem nejen vlastní , ale i samotný Afghánec .",test
52,"Nevzdáme se bez boje, tvrdí představitel afghánského odporu. Tálibán na ně poslal stovky bojovníků",https://www.lidovky.cz/svet/nevzdame-se-bez-boje-tvrdi-predstavitel-odporu-proti-talibanu-stale-doufa-ve-vyjednavani.A210822_182341_ln_zahranici_rkj#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Síly odporu proti radikálnímu islamistickému hnutí Tálibán, které se shromáždily v severoafghánském údolí Pandžšír, se povstalcům nevzdají bez boje. Prohlásil to v neděli jeden z představitelů těchto sil Ahmad Masúd s tím, že stále doufá v mírová vyjednávání. Informovaly o tom stanice Al-Arabíja a agentura Reuters. Tálibán v neděli však oznámil, že k Pandžšíru míří ""stovky"" jeho bojovníků, napsala agentura AFP.",2021-08-22 18:36:00,['Události - Svět'],Zprávy ze světa,Reuters,lidovky.cz,"vzdát se bez boj , tvrdit představitel afghánský odpor . Tálibán na on poslat stovka bojovník síla odpor proti radikální islamistický hnutí Tálibán , který se shromáždit v severoafghánský údolí Pandžšír , se povstalec vzdát bez boj . prohlásit ten v neděle jeden z představitel tento síla Ahmad Masúd s ten , že stále doufat v mírový vyjednávání . informovat o ten stanice Al - Arabíja a agentura reuters . Tálibán v neděle však oznámit , že k Pandžšír mířit "" stovka "" jeho bojovník , napsat agentura AFP .",test
53,"Tálibán měl upálit kuchařku, pomstil se jí za špatné vaření. Další ženy kvůli tomu prchají ze země",https://www.lidovky.cz/svet/taliban-afghanistan-valka-smrt-zeny-kucharka-uprchlici.A210822_164915_ln_zahranici_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Brutálně zavraždili šéfa národní bezpečností provincie, kuchařku zabili kvůli špatnému vaření. Poté, co se Tálibán dostal v Afghánistánu k moci, na povrch vychází tragické příběhy obětí, které v jeho rukách přišly o život. „Chovají se agresivně, spousta žen kvůli tomu prchá ze země,“ uvedla aktivistka Nadžla Ajúbí.",2021-08-22 14:49:15,['Události - Svět'],Zprávy ze světa,Profimedia.cz,lidovky.cz,"Tálibán mít upálit kuchařka , pomstít se on za špatný vaření . další žena kvůli ten prchat z země brutálně zavraždit šéf národní bezpečnost provincie , kuchařka zabít kvůli špatný vaření . poté , co se Tálibán dostat v Afghánistán k moc , na povrch vycházet tragický příběh oběť , který v jeho ruka přijít o život . „ chovat se agresivně , spousta žena kvůli ten prchat z země , “ uvést aktivistka Nadžla ajúbí .",test
54,"Kancléř Kurz nechce přijímat další Afghánce. Je jich tu už 40 tisíc, jejich integrace je obtížná, řekl",https://www.lidovky.cz/svet/rakousky-kancler-sebastian-kurz-afghanci-afghanistan.A210822_093244_ln_zahranici_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Rakouský kancléř Sebastian Kurz odmítá ve své zemi poskytnout ochranu dalším afghánským uprchlíkům, kteří prchají před vládou radikálního islamistického hnutí Tálibán. Své rozhodnutí zdůvodnil televizi Puls 4 tak, že v devítimilionovém Rakousku už nyní žije přes 40 tisíc Afghánců, což je podle něj druhé největší číslo v přepočtu na obyvatele v EU.",2021-08-22 07:32:00,['Události - Svět'],Zprávy ze světa,Reuters,lidovky.cz,"kancléř Kurz chtít přijímat další Afghánec . být on tu už 40 tisíc , jeho integrace být obtížný , říci rakouský kancléř Sebastián Kurz odmítat v svůj země poskytnout ochrana další afghánský uprchlík , který prchat před vláda radikální islamistický hnutí Tálibán . svůj rozhodnutí zdůvodnit televize puls 4 tak , že v devítimiliónový Rakousko už nyní žít přes 40 tisíc Afghánec , což být podle on druhý velký číslo v přepočet na obyvatel v EU .",test
55,"Normy, zákazy i trest smrti. Jak platí islámské právo šaría různě po světě",https://www.lidovky.cz/svet/pravo-saria-islam-afghanistan-taliban-pravidla-tresty-svet-nabozenstvi.A210821_210338_ln_zahranici_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Návrat Tálibánu k moci v Afghánistánu hrozí možným uplatňováním velmi striktní verze islámského práva šaría, které tam zavedl už během své první vlády v 90. letech. Soubor norem pro muslimy se vyznačuje rozsáhlými zákazy věcí, v západním světě obvyklých, a vážnými tresty. Šaría je zdrojem legislativy v mnoha muslimských zemích, její interpretace je ale rozdílná.",2021-08-21 19:03:38,['Události - Svět'],Zprávy ze světa,Reuters,lidovky.cz,"norma , zákaz i trest smrt . jak platit islámský právo šaria různě po svět návrat Tálibán k moc v Afghánistán hrozit možný uplatňování velmi striktní verze islámský právo šaria , který tam zavést už během svůj první vláda v 90 . rok . soubor norma pro muslim se vyznačovat rozsáhlý zákaz věc , v západní svět obvyklý , a vážný trest . šaria být zdroj legislativa v mnoho muslimský země , jeho interpretace být ale rozdílný .",test
56,Síly odporu vůči Tálibánu získaly pod kontrolu tři okresy na severu Afghánistánu. Boje si vyžádaly řadu obětí,https://www.lidovky.cz/svet/sily-odporu-vuci-talibanu-ziskaly-pod-kontrolu-tri-okresy-na-severu-afghanistanu-boje-si-vyzadaly-ra.A210821_192223_ln_zahranici_rkj#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Síly odporu vůči radikálnímu hnutí Tálibán získaly pod kontrolu tři okresy nedaleko údolí Pandžšír na severu Afghánistánu, kde jsou shromážděny zbytky afghánských vládních jednotek a různých milicí. Na Twitteru to v sobotu oznámil afghánský ministr obrany Besmilláh Chán Muhammadí, který se zavázal tálibům vzdorovat, informovala agentura Reuters.",2021-08-21 17:22:00,['Události - Svět'],Zprávy ze světa,Reuters,lidovky.cz,"síla odpor vůči Tálibán získat pod kontrola tři okres na sever Afghánistán . boj se vyžádat řada oběť síla odpor vůči radikální hnutí Tálibán získat pod kontrola tři okres daleko údolí Pandžšír na sever Afghánistán , kde být shromáždit zbytek afghánský vládní jednotka a různý milice . na Twitter ten v sobota oznámit afghánský ministr obrana Besmilláh chán muhammadí , který se zavázat tálib vzdorovat , informovat agentura reuters .",test
57,"Amerika už není ‚jen‘ bílá. Ostatní rasy setrvale rostou, skoro o desetinu stoupl počet hispánců",https://www.lidovky.cz/svet/amerika-uz-neni-jen-bila-ostatni-rasy-setrvale-rostou-skoro-o-desetinu-vzrostl-pocet-hispancu.A210820_195425_ln_zahranici_rkj#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"V USA klesá počet bílého obyvatelstva – plyne to z nově zveřejněných dat americké kanceláře pro sčítání obyvatelstva (USCB). Běloši už netvoří ani 60 procent populace, nejvíc přibývá hispánců.",2021-08-21 14:00:00,['Události - Svět'],Zprávy ze světa,čtk/ap,lidovky.cz,"Amerika už být ‚ jen ‘ bílý . ostatní rasa setrvale růst , skoro o desetina stoupnout počet hispánec v USA klesat počet bílý obyvatelstvo – plynout ten z nově zveřejněný datum americký kancelář pro sčítání obyvatelstvo ( USCB ) . Běloch už tvořit ani 60 procento populace , hodně přibývat hispánec .",test
58,"Při havárii autobusu v Německu se zranilo 14 českých turistů, několik z nich těžce",https://www.lidovky.cz/svet/pri-havarii-autobusu-v-nemecku-se-zranilo-14-ceskych-turistu-nekolik-z-nich-vazne.A210821_093806_ln_zahranici_rkj#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"V Německu v sobotu ráno havaroval autobus s českými turisty, kteří se vraceli z Itálie do České republiky. Při neštěstí podle posledních informací utrpělo zranění 14 lidí, z toho čtyři těžká, řekl mluvčí dolnobavorské policie Johann Lankes.",2021-08-21 12:34:00,['Události - Svět'],Zprávy ze světa,Reuters,lidovky.cz,"při havárie autobus v Německo se zranit 14 český turista , několik z on těžce v Německo v sobota ráno havarovat autobus s český turista , který se vracet z Itálie do český republika . při neštěstí podle poslední informace utrpět zranění 14 člověk , z ten čtyři těžký , říci mluvčí dolnobavorský policie Johann Lankes .",test
