title,link,summary,published,tags,category,credit,source
"Časté menší útoky mezi rodinami. Nová studie naznačuje, jak brutální byly boje v době kamenné",https://www.irozhlas.cz/veda-technologie/historie/doba-kamenna-zraneni-boj-archeologie-veda-pruzkum-sudan_2106140828_kro,"Čerstvý archeologický výzkum poskytuje nový pohled na extrémně násilnou povahu válčení v době kamenné, přinejmenším v některých konfliktech. Detailní analýza zranění způsobených v boji, která utrpěli členové malé komunity žijící v údolí Nilu před skoro 20 tisíci lety, odhaluje, že prehistoričtí bojovníci útočili hlava nehlava. Zraňovali a zabíjeli ženy i děti se stejně vysokou frekvencí, jako masakrovali muže, píše The Independent.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=14, tm_hour=6, tm_min=28, tm_sec=0, tm_wday=0, tm_yday=165, tm_isdst=0)",[],Věda a technologie,,irozhlas.cz
Historický přírůstek. Zoo Hluboká se raduje z prvního odchovaného orla skalního,https://www.irozhlas.cz/veda-technologie/priroda/zoo-hluboka-orel-skalni-mlade-odchov-problemy_2106132242_tzr,"Orli skalní v Zoo Hluboká mají jedno mládě. Zatím se u těchto ptáků odchov nedařil. Orly se tam v minulosti nedařilo spárovat, za neúspěchem ale bylo i chladné počasí.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=13, tm_hour=20, tm_min=42, tm_sec=0, tm_wday=6, tm_yday=164, tm_isdst=0)",[],Věda a technologie,,irozhlas.cz
Komunistický antisemitismus a dcery ‚židovského buržoazního nacionalisty‘. Příběh Koskové a Vaňkové,https://www.irozhlas.cz/veda-technologie/historie/antisemitismus-nacismus-komunismus-emigrace-pribehy-20-stoleti_2106131850_pj,"Jednoho srpnového dne roku 1965 se na vlnách Jaderského moře houpal nafukovací člun a v něm pět lidí: pětašedesátiletá Marie Fischlová, její dcera Helena Kosková s manželem Ivem a jejich čtyřletá holčička Eva. Všichni přicestovali z Československa do tehdejší Jugoslávie a pokoušeli se o útěk do Itálie.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=13, tm_hour=16, tm_min=50, tm_sec=0, tm_wday=6, tm_yday=164, tm_isdst=0)",[],Věda a technologie,,irozhlas.cz
Bezose a jeho bratra doprovodí do vesmíru neznámý milionář. Za cestu zaplatil 28 milionů dolarů,https://www.irozhlas.cz/veda-technologie/vesmir/blue-origin-cesta-let-vesmir-drazba-vitez-jeff-bezos_2106131743_tzr,"Chcete se stát astronautem? Kromě nástupu do jedné z kosmických agentur je tu ještě jedna možnost - začít šetřit. A po neděli víme, že taková šance podívat se do vesmíru vyjde na necelých 600 milionů korun. Za tolik se totiž vydražila letenka firmy Blue Origin, jejíž kapsle vynese člověka na pár minut do vesmíru.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=13, tm_hour=15, tm_min=43, tm_sec=0, tm_wday=6, tm_yday=164, tm_isdst=0)",[],Věda a technologie,,irozhlas.cz
Ukrajina slaví třicet let nezávislosti. Historický milník připomíná výstava Dlouhá cesta k samostatnosti,https://www.irozhlas.cz/veda-technologie/historie/ukrajina-vyroci-nezavislost-vystava-praha-dlouha-cesta-k-samostatnosti_2106130849_tzr,Ukrajina zanedlouho oslaví 30. výročí svojí nezávislosti. Samostatný ukrajinský stát vznikl v srpnu 1991 a rozpad Sovětského svazu se tak stal nezadržitelným. Nová výstava Dlouhá cesta k samostatnosti ukazuje zájemcům důležité okamžiky ukrajinských dějin až do současnosti. Venkovní expozici na náměstí Jiřího z Poděbrad v Praze připravil Ústavu pro studium totalitních režimů.,"time.struct_time(tm_year=2021, tm_mon=6, tm_mday=13, tm_hour=6, tm_min=49, tm_sec=0, tm_wday=6, tm_yday=164, tm_isdst=0)",[],Věda a technologie,,irozhlas.cz
"Parazitičtí mravenci málo pracují. Vědci zjistili, že jim chybí řada genů, zvláště těch pro čich",https://www.irozhlas.cz/veda-technologie/priroda/paraziticti-mravenci-malo-pracuji-vedci-zjistili-ze-jim-chybi-rada-genu-zvlaste_2106122240_onz,"Někteří mravenci se v průběhu evoluce stali sociálními parazity. Přiživují se na tom, co seženou jejich příbuzní. Mezinárodní vědecký tým zjistil, že v evoluci přišli o řadu genů, především pro čich. Tým vědců ze Severní a Jižní Ameriky, Německa a Dánska zkoumal změny, které souvisejí s parazitickým způsobem života u tří druhů tropických mravenců rodu Acromyrmex.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=12, tm_hour=22, tm_min=10, tm_sec=0, tm_wday=5, tm_yday=163, tm_isdst=0)",[],Věda a technologie,,irozhlas.cz
Práce na vykopávkách v Egyptě jsou po covidu opět v plném proudu. Češi zkoumají šachtové hroby,https://www.irozhlas.cz/veda-technologie/historie/vykopavky-egypt-sachtove-hroby_2106121552_pj,"Čeští egyptologové důkladně zkoumají unikátní šachtové hrobky z konce faraónské doby. Po problémech způsobených pandemií koronaviru už v Egyptě pracují zase skoro tak, jak byli zvyklí. A právě na šachtové hrobky se soustředila i současná expedice. V těchto dnech se pomalu balí a chystá se utéct domů před sílícím egyptským sluncem.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=12, tm_hour=13, tm_min=52, tm_sec=0, tm_wday=5, tm_yday=163, tm_isdst=0)",[],Věda a technologie,,irozhlas.cz
"Na Šumpersku se pohybuje rys z Polska. ‚Na člověka je zvyklý, do přírody se dostat neměl,‘ říká odborník",https://www.irozhlas.cz/veda-technologie/priroda/sumpersko-rys-vypusteni-polsko-volna-priroda-odchyt-skody_2106121456_tzr,"Volně žijící rys působí už přes měsíc škody zemědělcům v okolí Hanušovic na Šumpersku. Zvíře není plaché, pohybuje se i přímo v obcích. Rys do okolí Hanušovic s největší pravděpodobností přišel z Polska, kde ho zřejmě vypustili do přírody v rámci projektu návratu rysa do volné přírody. „“ řekl Radiožurnálu odborník na velké šelmy z Mendelovy univerzity v Brně Miroslav Kutal.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=12, tm_hour=12, tm_min=56, tm_sec=0, tm_wday=5, tm_yday=163, tm_isdst=0)",[],Věda a technologie,,irozhlas.cz
"Lovec humrů strávil půl minuty v tlamě velryby. Už si myslel, že je to jeho konec, kytovec ho ale vyplivl",https://www.irozhlas.cz/veda-technologie/priroda/keporkak-michael-packard-velryba-ocean_2106121321_onz,"Profesionálního lovce humrů Michaela Packarda z Massachusetts se snažil v pátek pozřít keporkak. Muž v něm pobyl i s dýchacím přístrojem na zádech asi 30 vteřin, než ho kytovec vyplivl. Šestapadesátiletý Packard byl přesvědčený, že nadešla jeho poslední chvíle, a loučil se v duchu s rodinou. Po propuštění z nemocnice to řekl v rozhovoru s televizní stanicí WBZ.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=12, tm_hour=11, tm_min=21, tm_sec=0, tm_wday=5, tm_yday=163, tm_isdst=0)",[],Věda a technologie,,irozhlas.cz
Zlínské sloní miminko poprvé uvidí návštěvníci zoo. Zahrada nachystala i velkoplošnou projekci,https://www.irozhlas.cz/veda-technologie/priroda/zlin-zoo-zahrada-slon-africky-mlade-pavilon-projekce_2106121149_tzr,"Mládě slona afrického, které se ve zlínské zoologické zahradě narodilo v neděli 6. června 2021, uvidí návštěvníci poprvé zblízka o víkendu 12. až 13. června. Zoo návštěvníky ale prosí o ohleduplnost.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=12, tm_hour=9, tm_min=49, tm_sec=0, tm_wday=5, tm_yday=163, tm_isdst=0)",[],Věda a technologie,,irozhlas.cz
Před 80 lety sestřelil stíhač nad Nizozemskem letoun s šesti Čechoslováky. Vláda jeho trosky nechá vykopat,https://www.irozhlas.cz/veda-technologie/historie/letoun-bombarder-vickers-wellington-ceskoslovensky-odboj-druha-svetova-valka_2106121034_onz,Desítky let byly trosky bombardéru britského královského letectva s šesti Čechoslováky na palubě pohřbené hluboko v zemi. Tragický příběh letců teď ale znovu ožívá. Nizozemská vláda se po 80 letech rozhodla zřícený letoun vyzvednout.,"time.struct_time(tm_year=2021, tm_mon=6, tm_mday=12, tm_hour=8, tm_min=34, tm_sec=0, tm_wday=5, tm_yday=163, tm_isdst=0)",[],Věda a technologie,,irozhlas.cz
Stádo slonů putující Čínou ztratilo jednoho ze samců. Po 500kilometrové cestě možná zamířilo k domovu,https://www.irozhlas.cz/veda-technologie/priroda/slon-sloni-stado-cina-putovani-zvirata-slune-zpravy-ze-sveta-zahranici-priroda_2106111616_gak,"Stádo slonů, které loni nečekaně opustilo přírodní rezervaci na jihu Číny a vydalo se na dlouhý pochod tamní krajinou, se v pátek po dlouhé cestě zastavilo v provincii Jün-nan poté, co se jeden z jeho členů odpojil od zbytku skupiny. Informuje o tom agentura Reuters. Sloni již napříč Čínou urazili 500 kilometrů. Důvod cesty není podle odborníků jasný: osudy stáda, do něhož patří také tři slůňata, ale přilákaly pozornost médií z celého světa.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=11, tm_hour=14, tm_min=16, tm_sec=0, tm_wday=4, tm_yday=162, tm_isdst=0)",[],Věda a technologie,,irozhlas.cz
"Nigérie dostává zpět cenné artefakty. Nejprve od Německa a Francie, teď z New Yorku",https://www.irozhlas.cz/veda-technologie/historie/nigerie-beninske-bronzy-afrika-metropolitni-muzeum-new-york-nemecko_2106110807_ako,"Newyorské Metropolitní muzeum umění následuje některé evropské instituce a rozhodlo se vrátit Nigérii tři cenné předměty z africké sbírky. Nedávno se pro návrat takzvaných beninských bronzů rozhodlo také Německo. Cennosti v 19. století vyvezli Britové z někdejšího království Benin, jež se nacházelo na území dnešní Nigérie.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=11, tm_hour=6, tm_min=7, tm_sec=0, tm_wday=4, tm_yday=162, tm_isdst=0)",[],Věda a technologie,,irozhlas.cz
Lidice jako nejviditelnější oběť heydrichiády. Malou obec nacisté srovnali se zemí před 79 lety,https://www.irozhlas.cz/veda-technologie/historie/vyhlazeni-lidic-pamatnik-historie-atentat-na-heydricha-pamet-naroda-lidicke-deti_2106101212_ban,"Před 79 lety nacisté vyhladili obec Lidice. Pomstili se tak za atentát na zastupujícího říšského protektora Reinharda Heydricha. Lidické muže postříleli, ženy odvlekli do koncentračního tábora a většinu dětí zavraždili plynem. O život přišlo celkem 340 lidí. Veškeré budovy nacisté srovnali se zemí, aby středočeskou vesnici navždy vymazali z mapy. Lidice se staly symbolem nacistického teroru.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=10, tm_hour=10, tm_min=12, tm_sec=0, tm_wday=3, tm_yday=161, tm_isdst=0)",[],Věda a technologie,,irozhlas.cz
"Pokazit se může cokoliv, říká lékař a šéf intenzivní péče z Motola, který radí ministerstvu s covidem",https://denikn.cz/646377/pokazit-se-muze-cokoliv-rika-lekar-a-sef-intenzivni-pece-z-motola-ktery-radi-ministerstvu-s-covidem/,"V nejtěžších chvílích pandemie koordinoval Tomáš Vymazal převoz pacientů mezi intenzivními lůžky v Praze, po odchodu náměstka ministra zdravotnictví Vladimíra Černého převzal starost o lůžkové kapacity v celé republice. Od května sedí tento přednosta kliniky intenzivní medicíny v Motole také v takzvané klinické skupině, která ministerstvu zdravotnictví radí, jak dále postupovat proti pandemii.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=6, tm_min=10, tm_sec=15, tm_wday=2, tm_yday=167, tm_isdst=0)","['Česko', 'Koronavirus', 'Testování']",Česko,,denikn.cz
"Havlíček: Mix covidu a voleb je vražedný, opozice to velmi silně přeháněla a kampaň se rozjela moc brzo",https://denikn.cz/646345/havlicek-mix-covidu-a-voleb-je-vrazedny-opozice-to-velmi-silne-prehanela-a-kampan-se-rozjela-moc-brzo/,"Vicepremiér Karel Havlíček bude v podzimních volbách kandidovat do Poslanecké sněmovny za hnutí ANO. Pokud hnutí bude ve vládě, byl by pro propojení obou ministerstev, která nyní vede, tedy průmyslu a dopravy. V rozhovoru pro Deník N mluví i o tom, že podle jeho názoru opoziční strany při pandemii svou kritiku vlády přehnaly.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=21, tm_min=2, tm_sec=38, tm_wday=1, tm_yday=166, tm_isdst=0)",['Česko'],Česko,,denikn.cz
"Komise začala řešit spor o evropské miliardy. Ministerstva odmítají, že by nadržovala krajům s hejtmany z ANO",https://denikn.cz/646631/komise-zacala-resit-spor-o-evropske-miliardy-ministerstva-odmitaji-ze-by-nadrzovala-krajum-s-hejtmany-z-ano/,"Karlovarský kraj se minulý týden obrátil na Evropskou komisi kvůli rozdělení peněz z Fondu spravedlivé transformace. Ty mají pomoci regionům, které se musí vypořádat s útlumem těžby. Ačkoliv Karlovarský kraj dostane nejvíce peněz na obyvatele, částka je podle hejtmana Petra Kulhánka (za STAN) nízká.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=20, tm_min=23, tm_sec=11, tm_wday=1, tm_yday=166, tm_isdst=0)","['Česko', 'Ekologie', 'Energetika', 'Evropská unie']",Česko,,denikn.cz
Přehledně: Jak se po rozhodnutí soudu změní návraty turistů do Česka,https://denikn.cz/646477/prehledne-jak-se-po-rozhodnuti-soudu-zmeni-navraty-turistu-do-ceska/,"Soud včera upravil podmínky pro návrat Čechů z ciziny, kteří se budou vracet autem. Shrnujeme, jak se pro turisty změní situace.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=16, tm_min=30, tm_sec=41, tm_wday=1, tm_yday=166, tm_isdst=0)","['Česko', 'Koronavirus', 'Očkování']",Česko,,denikn.cz
"„Nevím, kam budeme chodit.“ Pivnice U Rotundy dostala výpověď, oáza pro místní v centru Prahy dluhy neřešila",https://denikn.cz/646509/nevim-kam-budeme-chodit-pivnice-u-rotundy-dostala-vypoved-oaza-pro-mistni-v-centru-prahy-neresila-dluhy/,"Městská část Praha 1 vypověděla smlouvu hostinci U Rotundy. Možný konec tradičního podniku v centru města je vyústěním neřešených dluhů provozovatele. Radnice se teď snaží ošemetnou situaci vyřešit, místní sepsali petici.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=15, tm_min=42, tm_sec=44, tm_wday=1, tm_yday=166, tm_isdst=0)",['Česko'],Česko,,denikn.cz
"Další zvrat pro táborníky: pokud se nechtějí v půli pobytu testovat, musí všichni předložit nanejvýš tři dny starý PCR",https://denikn.cz/646565/dalsi-zvrat-pro-taborniky-pokud-se-nechteji-v-puli-pobytu-testovat-musi-vsichni-predlozit-nanejvys-tri-dny-stary-pcr/,"Zbývají dva týdny do startu letních táborů a jejich organizátoři i rodiče se dozvídají o dalších změnách v povinném testování. Pokud nechtějí účastníci podstupovat povinné testování po sedmi dnech pobytu, mají při nástupu předložit výsledek PCR testu. Ten ale podle nových pravidel nesmí být starší tří dnů, původně byla přitom řeč o sedmi. Navíc to tak musí provést všichni účastníci. Když bude mít jeden z nich antigenní test, všichni táborníci musí test opakovat. „Dosáhnout zrušení nutnosti opakovaného testu je tak fakticky neproveditelné,“ říká mluvčí Junáka Barbora Trojak.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=15, tm_min=20, tm_sec=33, tm_wday=1, tm_yday=166, tm_isdst=0)","['Česko', 'Koronavirus', 'Testování']",Česko,,denikn.cz
"Česko má příznivá covidová čísla, přímořské země hlásí i trojnásobné přírůstky",https://denikn.cz/645647/cesko-ma-prizniva-covidova-cisla-primorske-zeme-hlasi-i-trojnasobne-prirustky/,"Česko nyní patří k zemím s nejnižším počtem nově nakažených koronavirem. Některé oblíbené turistické destinace naopak hlásí třikrát vyšší počty nových případů. Zatímco u nás klesají i počty lidí s covidem v nemocnicích, například ve Francii, Dánsku nebo Řecku přijaly nemocnice v posledních dvou týdnech více lidí než v předchozím období.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=15, tm_min=2, tm_sec=33, tm_wday=1, tm_yday=166, tm_isdst=0)","['Audio', 'Česko', 'Hlavní', 'Koronavirus', 'Očkování']",Česko,,denikn.cz
"Česko má šanci spravit si reputaci po prvním zpackaném předsednictví EU. Petr Pithart nabízí návod, jak na to",https://denikn.cz/646166/cesko-ma-sanci-spravit-si-reputaci-po-prvnim-zpackanem-predsednictvi-eu-petr-pithart-nabizi-navod-jak-na-to/,"Glosa Petra Pitharta: Kdyby se konalo referendum o vystoupení České republiky z Evropské unie a já se rozhodl hlasovat pro vystoupení, hlavním důvodem by pro mne byla existence daňových rájů. Referendum však doufám nebude a moje dilema zmizí. Protože se s tím pohne. Tento krok by mohl být spojen s Českou republikou, která by se za věc mohla brzy postavit plnou vahou.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=13, tm_min=27, tm_sec=27, tm_wday=1, tm_yday=166, tm_isdst=0)","['Česko', 'Hlavní', 'Komentáře', 'Kontext N', 'České předsednictví v EU', 'Evropská unie', 'Glosa']",Česko,,denikn.cz
